id_coingecko,symbol,name,class,centralized,isMultiplatforms,market_cap,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,current_price,circulating_supply,total_supply,max_supply,fully_diluted_valuation,market_cap_change_percentage_24h,rank,date
must,must,Must,1,0,1,1165474.0,1811.92,11.7,11.1,-0.315034639644756,-5.49292,-31805.677273831563,11.155544534040725,208746.652,2000000.0,2000000.0,11166388.0,-5.313000000000001,2984.0,28/04/2024
waves-ducks,egg,Waves Ducks,1,0,1,1097574.0,473.74,13.92,10.98,-0.758954099655774,-11.33354,-65258.55842952756,12.634120481892547,173564.6007238,1978424.0,1978424.0,12511010.0,-11.22406,3010.0,28/04/2024
dragon-crypto-aurum,dcau,Dragon Crypto Aurum,1,0,0,1052028.0,1914.06,7.26,6.84,-0.140928847130094,-3.97584,-35558.577249217546,6.94833718776651,303405.54,308259.76,310000.0,1068858.0,-6.539,3034.0,28/04/2024
gg-token,ggtk,GG,1,0,1,990456.0,292644.0,0.06445204,0.0623773,-0.000920211133148,-2.90092,-10667.33293618774,0.06252253972805,31600000.0,93600000.0,93600000.0,2933754.0,-2.13108,3059.0,28/04/2024
metarun,mrun,Metarun,1,0,0,950048.0,1311.52,0.00276696,0.00264656,-1.4751405096768e-05,-1.0897400000000002,-4414.3435885265935,0.002692553195192,704961795.1466,2000000000.0,2000000000.0,2695318.0,-0.925,3079.0,28/04/2024
mist,mist,Mist,1,0,0,925154.0,79326.0,0.0173377,0.01631114,-0.00066867711592,-7.8293,-38367.334049690864,0.016412733886342,112714176.42,2000000000.0,2000000000.0,16415936.0,-7.96398,3092.0,28/04/2024
kcal,kcal,KCAL,1,0,0,904566.0,671932.0,0.2380699999999998,0.224204,-0.003405086848008,-2.90158,-11070.575935628847,0.231300964626894,7800000.0,100000000.0,100000000.0,11597012.0,-2.41812,3105.0,28/04/2024
gax-liquidity-token-reward,gltr,GAX Liquidity Token Reward,1,0,0,880554.0,4420.54,9.32e-06,8.3e-06,-5.11373604162e-07,-11.43078,-56609.81734094478,8.43592937273354e-06,210157506802.088,2000000000000.0,2000000000000.0,8379944.0,-12.0811,3121.0,28/04/2024
cryptotanks,tank,CryptoTanks,1,0,0,814644.0,2547.26,0.00886836,0.00811354,0.00066196,16.28716,62984.0,0.00879056530107,185000000.0,200000000.0,200000000.0,880696.0,16.75878,3159.0,28/04/2024
decentral-games-ice,ice,Decentral Games ICE,1,0,0,800410.0,2256.08,0.00361834,0.0032032,0.0003179,19.6419,69964.0,0.00355488935254,450314807.218426,453592581.778,0.0,806236.0,19.15646,3172.0,28/04/2024
nitro-league,nitro,Nitro League,1,0,1,753100.0,35354.98,0.0039981,0.00366578,-0.000142479574744424,-7.3613,-28997.62148602668,0.003728562053704,403962688.0,2000000000.0,2000000000.0,3728562.0,-7.41534,3198.0,28/04/2024
kawaii-islands,kwt,Kawaii Islands,1,0,0,730816.0,29.3,0.00249058,0.00234858,-0.000116316310837676,-9.3598,-35260.202026310726,0.002369130623464,616344356.0,1609344356.00612,1609344356.00612,1908240.0,-9.20542,3212.0,28/04/2024
crypto-raiders,raider,Crypto Raiders,1,0,0,711292.0,3683.7,0.02491384,0.02338928,-0.00071684344133,-5.85896,-23624.90207657998,0.023753163633626,60164842.134017795,200000000.0,200000000.0,2364480.0,-6.42926,3226.0,28/04/2024
wizarre-scroll,scrl,Wizarre Scroll,1,0,0,706214.0,225452.0,0.0001604,0.00015568,-3.670177239278e-06,-4.58674,-16576.290713834693,0.0001563637407273593,9032964695.23946,17907800000.0,20000000000.0,1400066.0,-4.58674,3232.0,28/04/2024
crabada,cra,Crabada,1,0,0,608316.0,182.48,0.00188038,0.00170324,-0.00017076158441802603,-18.16242,-45262.85784179392,0.001709621854082,711967130.0,2000000000.0,2000000000.0,1708832.0,-13.850760000000001,3309.0,28/04/2024
chain-of-legends,cleg,Chain of Legends,1,0,0,555480.0,12146.18,0.00825576,0.00778234,-7.153397865035801e-05,-1.7532200000000002,-2906.3892738115974,0.008088804310824,136666470.0,1353404954.0,2000000000.0,5500906.0,-1.0410000000000001,3345.0,28/04/2024
lucha,lucha,Lucha,1,0,1,552310.0,1313.12,0.0464285,0.04320048,-0.000939764887084,-4.12544,-10941.825618177536,0.04461974873425,24730940.0,24730940.0,200000000.0,552310.0,-3.88522,3348.0,28/04/2024
bezoge-earth,bezoge,Bezoge Earth,1,0,0,510062.0,20316.6,1.5374e-11,1.2412e-11,-2.420786e-12,-32.11162,-96366.57024562173,1.2656536720191859e-11,8.03537966367345e+16,2e+17,2e+17,1269540.0,-31.7817,3379.0,28/04/2024
cryptomeda,tech,Cryptomeda,1,0,1,435750.0,2245.44,0.00130488,0.00122538,7.354e-05,11.941040000000001,23282.4,0.001305259662444,667682162.878112,1996622671.500012,2000000000.0,1303056.0,11.28934,3444.0,28/04/2024
polkawar,pwar,PolkaWar,1,0,0,413456.0,37982.84,0.00598554,0.00575548,-0.000143582963090164,-4.8566400000000005,-9799.797351329937,0.005769260787564,143191696.0,177691696.0,200000000.0,513074.0,-4.63066,3469.0,28/04/2024
snook,snk,Snook,1,0,0,405662.0,45996.0,0.01721916,0.01434918,0.00017882000000000003,2.31064,2753.34,0.01565607786535,52054158.04,76986110.82,80000000.0,599958.0,1.36674,3476.0,28/04/2024
gamyfi-token,gfx,GamyFi,1,0,1,398828.0,36.88,0.125542,0.12412,0.00051474,0.82942,1647.16,0.124633882976544,6400000.0,20000000.0,20000000.0,1246338.0,0.82942,3491.0,28/04/2024
ethermon,emon,Ethermon,1,0,1,393652.0,42092.0,0.00273922,0.0026585,8.4823e-07,0.06348,659.22,0.0026735038487,294053346.0,800000000.0,0.0,1070966.0,0.33548,3501.0,28/04/2024
aavegotchi-kek,kek,Aavegotchi KEK,1,0,0,361706.0,1770.74,0.01649014,0.01470906,-0.001042907230766,-13.16394,-25461.59055635723,0.014802000807484,49135564.0681348,4115577708.37224,20000000000.0,30296420.0,-13.15272,3531.0,28/04/2024
medieval-empires,mee,Medieval Empires,1,0,0,0.0,1029220.0,0.04655484,0.04138456,-0.002573102212292,-11.38236,0.0,0.042639026476432,0.0,2082886942.46364,6000000000.0,44375622.0,0.0,0.0,28/04/2024
karrat,karrat,Karrat,1,0,0,0.0,26429126.0,1.612404,1.305358,-0.127559492868954,-16.66044,0.0,1.403727376891652,0.0,2000000000.0,2000000000.0,1402630638.0,0.0,0.0,28/04/2024
land-of-heroes,loh,Land Of Heroes,1,0,0,0.0,7608.98,0.00627716,0.0059102,0.00035172,11.8789,0.0,0.006273649934774,0.0,20000000000.0,20000000000.0,62736500.0,0.0,0.0,28/04/2024
bounty-temple,tyt,Bounty Temple,1,0,0,0.0,205908.0,1.3497379999999999,1.3135800000000002,-0.01174008423383,-1.7605400000000002,0.0,1.3219573240245002,0.0,0.0,96000000.0,0.0,0.0,0.0,28/04/2024
playdapp,pda,PlayDapp,1,0,0,96648046.0,25103506.0,0.189434,0.164618,-0.021638602386492,-23.19182,-12559647.236266285,0.164966813256164,1171075512.0,1400000000.0,1400000000.0,115541026.0,-23.0014,708.0,28/04/2024
rainmaker-games,rain,Rainmaker Games,1,0,1,1542928.0,6423606.0,0.00389814,0.00327444,-7.4758436685386e-05,-4.22738,-32329.94479343272,0.003462113162434,888948677.583835,2000000000.0,2000000000.0,3471352.0,-4.10472,2830.0,28/04/2024
ethlas,els,Ethlas,1,0,1,0.0,2479750.0,0.9102779999999998,0.8152659999999998,-0.05341618835938,-12.12676,0.0,0.827548348045274,0.0,700000000.0,700000000.0,286002436.0,0.0,0.0,28/04/2024
bitcoin-cats,1cat,Bitcoin Cats,1,0,0,0.0,15901932.0,0.01332608,0.01172964,-0.000926250846018,-14.38162,0.0,0.011954781366486,0.0,10000000000.0,20000000000.0,59536084.0,0.0,0.0,28/04/2024
mxs-games,xseed,MXS Games,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000000.0,100000000000.0,0.0,0.0,0.0,28/04/2024
forgotten-playland,fp,Forgotten Playland,1,0,0,42753374.0,764694.0,0.08607724,0.0775719,-0.007140914750246,-16.82704,-3892346.8431416233,0.077733405751274,1100000000.0,20000000000.0,20000000000.0,777334058.0,-16.68898,1088.0,28/04/2024
tridentdao,psi,TridentDAO,1,0,0,35918.78,125654.0,0.01735074,0.01678188,4.882e-05,0.57644,-1253.5689468714263,0.016990121146802,4195804.0,18881630.0,18881630.0,161638.0,-6.74464,4146.0,28/04/2024
apeironnft,aprs,Apeiron,1,0,0,0.0,19936848.0,1.18939,1.105556,-0.058362718129998,-9.93314,0.0,1.11674807515218,0.0,2000000000.0,2000000000.0,1116716606.0,0.0,0.0,28/04/2024
genopet-ki,ki,Genopets KI,1,0,0,0.0,1660.98,0.0040569,0.00390734,-1.0168731956767998e-05,-0.50854,0.0,0.00398901150979,0.0,119909519.84,0.0,238288.0,0.0,0.0,28/04/2024
rebel-bots-oil,xoil,Rebel Bots Oil,1,0,0,0.0,68.22,0.01056638,0.01052206,1.78e-05,0.33724,0.0,0.010572061243936,0.0,0.0,0.0,0.0,0.0,0.0,28/04/2024
decentraland,mana,Decentraland,1,0,1,1710669008.0,151851310.0,0.9966839999999998,0.912364,-0.045496628646446,-9.4769,-77594932.6960752,0.91466191580407,3728272756.758468,4386358654.6403,4386358654.6403,2012623082.0,-8.67824,112.0,28/04/2024
wemix-token,wemix,WEMIX,1,0,0,1217509668.0,16109176.0,3.78,3.42,-0.360923845420292,-19.06776,-74159601.2411635,3.424774814045464,712520962.259578,1913425673.514658,1960000000.0,3269537850.0,-11.48276,140.0,28/04/2024
ecomi,omi,ECOMI,1,0,1,345683428.0,790928.0,0.00127818,0.00123518,2.1e-06,0.33502,4227902.0,0.001261099961814,543358570958.896,623220280212.676,1500000000000.0,396491258.0,2.4764,325.0,28/04/2024
gamefi,gafi,GameFi.org,1,0,0,168511028.0,981112.0,15.74,15.0,0.13772,1.79384,845366.0,15.492534564484808,21890125.7196,29909940.0,29909940.0,230247864.0,1.0084,520.0,28/04/2024
paragonsdao,pdt,ParagonsDAO,1,0,0,37162890.0,1434.16,0.3180759999999998,0.296514,-0.008230853695026,-5.371,-924383.0513011292,0.298261224295952,248408665.77024844,325000000.0,325000000.0,48621246.0,-4.85402,1150.0,28/04/2024
tower,tower,Tower,1,0,1,24862236.0,670404.0,0.01965708,0.01870864,-0.00043893566133,-4.50682,-442867.4463140034,0.019039800130946,2598632646.96222,20000000000.0,20000000000.0,191348602.0,-3.50022,1326.0,28/04/2024
gaia-everworld,gaia,Gaia Everworld,1,0,1,5178022.0,82500.0,0.01294842,0.01251978,-0.000266098584136,-4.1428,-124687.56421078835,0.012580188476344,821941370.7871536,1000000000.0,1000000000.0,6299746.0,-4.70278,2148.0,28/04/2024
plant-vs-undead-token,pvu,Plant vs Undead,1,0,0,1519356.0,48972.0,0.00550124,0.0053237,-0.000155736865605518,-5.67802,-45825.10636064038,0.005329870158152,570000000.0,600000000.0,600000000.0,1599322.0,-5.8555600000000005,2838.0,28/04/2024
milk,milk,Cool Cats Milk,1,0,0,638772.0,11983.64,0.00027074,0.00025546,2.7e-06,2.08776,22136.16,0.00026050041782,4904191489.31672,4904191489.31672,0.0,638772.0,7.17966,3279.0,28/04/2024
game-fantasy-token,gft,Game Fantasy,1,0,0,525436.0,678.98,0.1797959999999998,0.165962,-0.00089642159793,-1.0542200000000002,-123.41244217404164,0.169167423387672,6180742.0,6180742.0,60000000.0,525436.0,-0.04696,3368.0,28/04/2024
froggies-token-2,frgst,Froggies,1,0,0,446640.0,42914.0,1.404e-08,1.1934e-08,1.911948e-09,31.65106,61018.0,1.3993365164662537e-08,63821796586494.0,200000000000000.0,200000000000000.0,1399650.0,31.64688,3432.0,28/04/2024
defi-warrior,fiwa,Defi Warrior,1,0,0,313042.0,114768.0,0.00013984000000000002,0.00013598,-1.5311810730799998e-06,-2.2115,-1228.594298690441,0.00013694346149263644,4541279320.0,20000000000.0,20000000000.0,1378652.0,-0.78188,3599.0,28/04/2024
crolon-mars,clmrs,Crolon Mars,1,0,0,307110.0,452.02,0.00053962,0.00049698,-2.6579570327752e-05,-10.06682,-15740.436820984525,0.000501482998284,1220988634.0,2000000000.0,2000000000.0,503052.0,-9.7509,3614.0,28/04/2024
my-master-war,mat,My Master War,1,0,0,286918.0,25284.02,0.00993496,0.00935032,0.00034664,7.408,9877.68,0.009705135037738,59134535.2416088,200000000.0,200000000.0,970394.0,7.13084,3646.0,28/04/2024
playnity,ply,PlayNity,1,0,1,285142.0,1183.48,0.00350824,0.00332962,-0.000157172184822104,-8.99414,-13224.539748174897,0.003337820287778,170841194.0,212748896.0,300000000.0,355088.0,-8.8646,3650.0,28/04/2024
benzene,bzn,Benzene,1,0,0,259182.0,36.38,0.2543499999999998,0.2485699999999998,-0.00263867505009,-2.08036,-5321.856638541096,0.25103736761201,2064882.264752884,199066192.0,200000000.0,24986526.0,-4.02404,3692.0,28/04/2024
demeter,deo,Demeter,1,0,1,242868.0,3032.6,0.06405652,0.04778092,-0.010010889795162,-31.31996,-44690.71136620216,0.05391567324841,9000136.6308507,9000136.6308507,20000000.0,242868.0,-31.08278,3710.0,28/04/2024
wall-street-games,wsg,Wall Street Games [OLD],1,0,1,217554.0,6540.86,5.352460000000001e-10,5.02254e-10,9.93e-12,3.95388,3907.7,5.122070348826531e-10,850610941849336.5,1999570067050952.0,2000000000000000.0,511414.0,3.65812,3745.0,28/04/2024
avaxtars,avxt,Avaxtars,1,0,0,210118.0,4.38,0.0007023999999998,0.00063906,-4.9998815461300005e-05,-14.494,-17893.32411941749,0.000639925574056,657586654.9561,600000000.0,2000000000.0,191718.0,-15.6951,3757.0,28/04/2024
crusaders-of-crypto,crusader,Crusaders of Crypto,1,0,0,162214.0,1.200184,1.86578e-10,1.8053399999999998e-10,-3.090658e-12,-3.3545800000000003,-2787.4563384596554,1.8117483461151916e-10,1790681728061199.8,2000000000000000.0,2000000000000000.0,181174.0,-3.3787200000000004,3835.0,28/04/2024
battle-saga,btl,Battle Saga,1,0,0,153590.0,16.6,0.00391524,0.00382378,7.028000000000001e-05,3.65996,2766.2,0.003910755085864,78555138.7206315,600000000.0,600000000.0,1173108.0,3.66814,3851.0,28/04/2024
treasure-under-sea,tus,Treasure Under Sea,1,0,0,115544.0,3.8,4.768e-05,4.296000000000001e-05,-3.348085443896e-06,-14.404,-9329.450045768928,4.314015662641512e-05,5360268707.36956,120000000.0,0.0,2586.66,-14.94234,3930.0,28/04/2024
fancy-games,fnc,Fancy Games,1,0,1,78570.0,2.86,0.0019736,0.0019222,-2.9213643976422e-05,-2.96374,-5367.6950486326095,0.001942192116424,80909410.0,2000000000.0,2000000000.0,1942192.0,-12.78958,4034.0,28/04/2024
nftmall,gem,NFTmall,1,0,1,57944.0,26947.98,0.00807294,0.00694372,-8.02139928823e-06,-0.23046,-283.1822848580996,0.00695334317768,16653232.29155062,40000000.0,0.0,139178.0,-0.97268,4087.0,28/04/2024
nft-soccer-games,nfsg,NFT Soccer Games,1,0,0,55202.0,557.02,0.381706,0.348854,-0.020577979835154,-11.1273,-3230.479231367419,0.349286509223314,316080.873606,400000.0,2000000.0,69858.0,-11.05726,4090.0,28/04/2024
anrkey-x,$anrx,AnRKey X,1,0,1,36458.74,602.28,0.0,0.0,0.0,0.0,0.0,0.00042582861949,171236665.25437877,400000000.0,400000000.0,85166.0,0.0,4145.0,28/04/2024
wirtual,wirtual,Wirtual,1,0,0,32657.08,1608.8,0.00587896,0.0043264,0.00144962,66.7183,8142.98,0.005795101584272,11280000.0,1085191285.142852,2000000000.0,3141770.0,66.43506000000001,4164.0,28/04/2024
ape-in,apein,Ape In,1,0,1,18949.66,85.58,0.0,0.0,0.0,0.0,0.0,0.505324055735354,75000.0,75000.0,0.0,18949.66,0.0,4210.0,28/04/2024
vibe,vibe,VIBE,1,0,0,524.22,0.0,2.8e-06,2.8e-06,0.0,0.0,0.0,2.801358921384872e-06,374263424.0,534000000.0,0.0,747.96,0.0,4283.0,28/04/2024
kaby-arena,kaby,Kaby Arena,1,0,1,0.0,27895.0,0.00088128,0.00087158,-3.780797163356e-06,-0.85974,0.0,0.000875734114984,0.0,526075307.571788,0.0,230370.0,0.0,0.0,28/04/2024
dark-energy-crystals,dec,Dark Energy Crystals,1,0,1,0.0,35557.26,0.00176798,0.00168566,5.4520000000000007e-05,6.3656,0.0,0.001767721030438,0.0,2000000000000.0,0.0,1690978450.0,0.0,0.0,28/04/2024
hero-arena,hera,Hero Arena,1,0,0,0.0,27357.56,0.0049258,0.00445568,-0.000440879093136,-17.93096,0.0,0.004476640829796,0.0,200000000.0,0.0,447914.0,0.0,0.0,28/04/2024
cryptomines-eternal,eternal,CryptoMines Eternal,1,0,0,0.0,726.84,0.4936339999999998,0.457474,-0.029359041890942,-12.01776,0.0,0.459234819125484,0.0,10000000.0,0.0,2295158.0,0.0,0.0,28/04/2024
starmon-token,smon,StarMon,1,0,0,0.0,0.4971,0.01187638,0.0116407,-8.681789305892601e-05,-1.4713,0.0,0.011714733627082,0.0,200000000.0,200000000.0,1171474.0,0.0,0.0,28/04/2024
nft-champions,champ,NFT Champions,1,0,0,0.0,79536.0,0.00763334,0.0068562,0.00045384,13.14362,0.0,0.00735975085656,0.0,2000000000.0,0.0,7362398.0,0.0,0.0,28/04/2024
nana-token,nana,NANA Token,1,0,0,0.0,17042.2,0.00294732,0.00234628,-0.000569733873252,-39.07362,0.0,0.002346472927154,0.0,0.0,2000000000.0,0.0,0.0,0.0,28/04/2024
syndicate-2,synr,MOBLAND,1,0,0,0.0,69826.0,0.0011392,0.00089958,-0.000197554502658638,-34.93404,0.0,0.000933459577844,0.0,18000000000.0,20000000000.0,8322604.0,0.0,0.0,28/04/2024
green-beli,grbe,Green Beli,1,0,0,0.0,27782.24,0.0021151,0.00204506,5.16e-06,0.49224,0.0,0.00210416114751,0.0,2000000000.0,0.0,2103994.0,0.0,0.0,28/04/2024
life-coin,lfc,Supernova Shards Life Coin,1,0,0,0.0,500.58,0.05783738,0.05698914,0.00043336,1.5198200000000002,0.0,0.057460725022682,0.0,29073296.0746098,200000000.0,835356.0,0.0,0.0,28/04/2024
thetan-arena,thg,Thetan World,1,0,0,0.0,2468558.0,0.151468,0.139406,-0.004628739204932,-6.1861,0.0,0.145020973064968,0.0,840000000.0,840000000.0,60469640.0,0.0,0.0,28/04/2024
loserchick-egg,egg,LoserChick EGG,1,0,0,0.0,9.94,0.07065554,0.06974772,-0.000252854764106,-0.7203,0.0,0.069955092948834,0.0,1090544.0,14000000.0,38144.56,0.0,0.0,28/04/2024
monsterra-mag,mag,Monsterra MAG,1,0,1,0.0,0.12371,0.00391998,0.00374876,9.682000000000001e-05,5.16506,0.0,0.003845566000282,0.0,0.0,0.0,0.0,0.0,0.0,28/04/2024
magical-blocks,mblk,Magical Blocks,1,0,0,0.0,334178.0,0.03971272,0.03781086,-0.00113783856158,-5.83508,0.0,0.037862107717684,0.0,31000000.0,1999999996.0,587016.0,0.0,0.0,28/04/2024
raider-aurum,aurum,Raider Aurum,1,0,0,0.0,12314.08,0.00091948,0.0008797,-1.6494958667577998e-05,-3.64004,0.0,0.000889813213768,0.0,2000000000.0,2000000000.0,887976.0,0.0,0.0,28/04/2024
chaincade,chaincade,ChainCade,1,0,0,0.0,39.14,2.302e-09,2.204e-09,2.13e-12,0.18908,0.0,2.25440186344936e-09,0.0,2000000000000000.0,0.0,2252242.0,0.0,0.0,28/04/2024
unicorn-milk,unim,Unicorn Milk,1,0,0,0.0,33581.52,0.00441034,0.00417474,9.848000000000002e-05,4.70636,0.0,0.004283034298914,0.0,0.0,0.0,0.0,0.0,0.0,28/04/2024
cantina-royale,crt,Cantina Royale,1,0,0,0.0,152788.0,0.01586384,0.0145931999999998,-0.001099240298186,-13.99054,0.0,0.014614804600496,0.0,263710000.0,2000000000.0,1930868.0,0.0,0.0,28/04/2024
valeria,val,Valeria,1,0,0,0.0,30134.86,0.6628379999999998,0.567786,-0.072456913331936,-22.60736,0.0,0.568545969796938,0.0,800000000.0,800000000.0,227826186.0,0.0,0.0,28/04/2024
bunicorn,buni,Bunicorn,1,0,0,0.0,39.22,0.00643736,0.00620042,-3.3812828546486006e-05,-1.05932,0.0,0.006350059921574,0.0,212676332.0,0.0,675254.0,0.0,0.0,28/04/2024
magic-beasties,bsts,Magic Beasties,1,0,0,0.0,2.72,4.11244e-07,3.97748e-07,3.556e-09,1.7669400000000002,0.0,4.0602281558033814e-07,0.0,2000000000000.0,2000000000000.0,406398.0,0.0,0.0,28/04/2024
megaweapon,$weapon,Megaweapon,1,0,0,0.0,38654.96,1.7884179999999998,1.590622,-0.152470878459474,-17.4835,0.0,1.59169797792856,0.0,19679890.0,20000000.0,15651626.0,0.0,0.0,28/04/2024
micropets-2,pets,MicroPets,1,0,0,0.0,261.02,0.0002209999999998,0.00021038,-7.7888052282e-07,-0.72026,0.0,0.000215496655924,0.0,20000000000.0,0.0,2157702.0,0.0,0.0,28/04/2024
wall-street-games-2,wsg,Wall Street Games,1,0,0,0.0,127264.0,0.0546955,0.04647366,-0.003266185167016,-12.94748,0.0,0.047186609379824,0.0,1000000000.0,1000000000.0,23616734.0,0.0,0.0,28/04/2024
dexioprotocol-v2,dexio,Dexioprotocol,1,0,0,0.0,583.5,0.01780268,0.0168411,-0.00084693457597,-9.53398,0.0,0.016919710381168,0.0,250000000.0,0.0,2121296.0,0.0,0.0,28/04/2024
metaversex,metax,MetaverseX,1,0,0,0.0,28868.66,0.03912984,0.0346203999999998,-0.002525607112386,-13.379480000000001,0.0,0.035227827406478,0.0,40000000.0,0.0,705832.0,0.0,0.0,28/04/2024
metaland-gameverse,mst,Monster,1,0,0,0.0,85.9,0.03822364,0.03610578,-0.00051565999192,-2.78416,0.0,0.036526655754354,0.0,2000000.0,2000000.0,36526.66,0.0,0.0,28/04/2024
ark-rivals,arkn,Ark Rivals,1,0,1,0.0,2751870.0,0.00087442,0.00083986,-2.1979203522338005e-05,-5.077640000000001,0.0,0.000843747166146,0.0,2000000000.0,2000000000.0,841688.0,0.0,0.0,28/04/2024
arcade-2,arc,Arcade,1,0,0,0.0,286186.0,0.2167639999999998,0.186304,-0.01753580371257,-16.54564,0.0,0.194433197693156,0.0,1600000000.0,1600000000.0,156078134.0,0.0,0.0,28/04/2024
dreams-quest,dreams,Dreams Quest,1,0,0,0.0,239636.0,0.00313028,0.0029508,-6.9589693334114e-05,-4.58416,0.0,0.002966508824674,0.0,3496013428.61276,8000000000.0,5204332.0,0.0,0.0,28/04/2024
meme-lordz,lordz,Meme Lordz,1,0,0,0.0,1065.0,0.02076168,0.02003334,-3.5411673160352e-05,-0.34716,0.0,0.020365118896416,0.0,200000000.0,0.0,2038452.0,0.0,0.0,28/04/2024
zed-run,zed,ZED RUN,1,0,0,0.0,709310.0,0.06265534,0.06042582,-0.00129311577495,-4.17266,0.0,0.060687142206482,0.0,2000000000.0,2000000000.0,60712706.0,0.0,0.0,28/04/2024
zoo-crypto-world,zoo,ZOO Crypto World,1,0,0,0.0,281.8,0.00217552,0.0021107,-3.7557852917254e-05,-3.481,0.0,0.002120314439784,0.0,149980.0,0.0,158.84,0.0,0.0,28/04/2024
shoefy,shoe,ShoeFy,1,0,1,0.0,28627.98,0.00599466,0.00570544,-0.000199865524946598,-6.7475,0.0,0.005724262034706,0.0,200000000.0,200000000.0,571624.0,0.0,0.0,28/04/2024
metaderby,dby,Metaderby,1,0,0,0.0,4.4,0.00403716,0.00376438,-0.000243424186576,-12.12416,0.0,0.003772095748324,0.0,2000000000.0,2000000000.0,3772096.0,0.0,0.0,28/04/2024
planet-sandbox,psb,Planet Sandbox,1,0,0,0.0,190822.0,0.0257197999999998,0.02405782,-0.000907408679576,-7.15792,0.0,0.024446577680184,0.0,8618250.0,200000000.0,105412.0,0.0,0.0,28/04/2024
render-token,rndr,Render,0,0,1,3273764375.0,198735104.0,9.3,8.32,-0.574378921140642,-6.33986,-223390336.28000307,8.485419234954215,384472335.292815,532065943.572815,532065943.572815,4530517208.0,-6.38777,35.0,28/04/2024
bittensor,tao,Bittensor,0,0,0,3016900766.0,45206711.0,505.91,441.57,-38.53545567233505,-7.82705,-261617133.74242496,453.8016757628792,6647885.0,21000000.0,21000000.0,9530086048.0,-7.97974,41.0,28/04/2024
the-graph,grt,The Graph,0,0,1,2541911883.0,101308412.0,0.296838,0.262715,-0.025985976417641,-8.85797,-261802062.01448965,0.267376802065898,9482595460.71057,10788004319.0,10788004319.0,2891840792.0,-9.33769,48.0,28/04/2024
fetch-ai,fet,Fetch.ai,0,0,1,2373960209.0,360343918.0,2.62,2.23,-0.204236675569487,-8.23611,-209606604.0511112,2.275534054968835,1043462805.0,1152997575.0,1152997575.0,2623160453.0,-8.11307,51.0,28/04/2024
singularitynet,agix,SingularityNET,0,0,1,1207353009.0,182462691.0,1.074,0.918655,-0.078396620031685,-7.705,-107137260.85262656,0.939080598655542,1282094972.15337,1401796166.00502,2000000000.0,1320076013.0,-8.15048,83.0,28/04/2024
akash-network,akt,Akash Network,0,0,1,1167045635.0,24408671.0,5.39,4.8,-0.145989418841356,-2.84628,-34029889.93857455,4.983147434123741,234090486.767749,234618204.42756,388539008.0,1169676543.0,-2.83328,86.0,28/04/2024
aioz-network,aioz,AIOZ Network,0,0,1,761758747.0,6625164.0,0.7589300000000001,0.6857249999999999,-0.050494801346672,-6.706,-53932915.13704121,0.7024849551370881,1084558448.74651,1088952671.8492,0.0,764845107.0,-6.61192,119.0,28/04/2024
ocean-protocol,ocean,Ocean Protocol,0,0,1,584795621.0,58802225.0,1.084,0.939166,-0.077736422183775,-7.49977,-48185819.11088896,0.9587815316334752,607158417.9615499,1408900141.1674242,1410000000.0,1357007674.0,-7.61252,148.0,28/04/2024
arkham,arkm,Arkham,0,0,0,433015685.0,99020636.0,2.26,2.01,-0.129218584037382,-5.93635,-26891390.27783728,2.047516329450116,211400000.0,1000000000.0,1000000000.0,2048323960.0,-5.84714,186.0,28/04/2024
origintrail,trac,OriginTrail,0,0,0,775474796.0,4840090.0,2.008,1.905467,-0.030939740655637,-3.18279,-11663240.19860655,1.9094198750466322,810920343.164,1000000000.0,1000000000.0,956289729.0,-2.9554400000000003,200.0,28/04/2024
golem,glm,Golem,0,0,1,384825472.0,9140603.0,0.4182929999999999,0.378166,-0.028490423191914,-6.88997,-28139604.68570673,0.385015099714231,1000000000.0,1000000000.0,0.0,384825472.0,-6.81404,201.0,28/04/2024
nosana,nos,Nosana,0,0,0,286582889.0,2284523.0,4.02,3.38,-0.638723268096967,-15.91614,-49354979.384782135,3.3743294526867,83400000.0,100000000.0,0.0,343624567.0,-14.6917,235.0,28/04/2024
netmind-token,nmt,NetMind Token,0,0,1,256702966.0,3073335.0,8.22,7.32,-0.667757501120113,-8.34836,-923005660.2562342,7.330906177185598,34986206.3078843,147571073.2,147571073.2,1082767646.0,-78.24014,249.0,28/04/2024
rss3,rss3,RSS3,0,0,0,243335122.0,5883797.0,0.420298,0.3556789999999999,-0.045722160208414,-11.28015,-31069381.20648092,0.359610788263407,674916665.888838,1000000000.0,0.0,360540989.0,-11.32247,262.0,28/04/2024
0x0-ai-ai-smart-contract,0x0,0x0.ai: AI Smart Contract,0,0,0,230042144.0,930599.0,0.280042,0.256156,-0.017854767179247,-6.37575,-20003666.64848104,0.262186847734757,891250000.0,891250000.0,1000000000.0,230042144.0,-8.0,274.0,28/04/2024
delysium,agi,Delysium,0,0,1,202246519.0,8379067.0,0.3043059999999999,0.262275,-0.030663380015521,-10.3654,-30570667.914660275,0.265160918577643,762497787.117842,3000000000.0,3000000000.0,795726320.0,-13.13076,301.0,28/04/2024
