name,symbol,date,rank,market_cap,price,circulating_supply,%1h,%7h,%24h,class,ismultiplatform
Devcoin,DVC,2013-07-28,-0.7645447618131198,-0.19689465493046837,-0.21718379539838148,0.5090390739867371,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,0.0
Freicoin,FRC,2013-07-28,-0.687800135817078,-0.19715580241017167,-0.2167307934616714,-0.14141686540439874,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,0.0
Digitalcoin,DGC,2013-07-28,-0.6110555098210361,-0.19729431372820272,-0.215684044757444,-0.14366250990717933,-0.14632958945522856,-0.14632958945522856,-0.14632958945522856,4.0,1.0
Megacoin,MEC,2013-07-28,-0.5343108838249943,-0.19740215406249428,-0.21668581519392788,-0.1424193702744214,0.16084641380594566,0.16084641380594566,0.16084641380594566,4.0,0.0
WorldCoin,WDC,2013-07-28,-0.4575662578289525,-0.19760057192327632,-0.21678581152132192,-0.14264968229208336,-0.5541910604520098,-0.5541910604520098,-0.5541910604520098,4.0,0.0
Phoenixcoin,PXC,2013-07-28,-0.3808216318329107,-0.19766556692202333,-0.21582359786495178,-0.1439870233446026,-0.7640946626804789,-0.7640946626804789,-0.7640946626804789,4.0,0.0
Yacoin,YAC,2013-07-28,-0.3040770058368688,-0.1977102014183214,-0.2163200655747546,-0.1438018085569036,-0.716311728839852,-0.716311728839852,-0.716311728839852,4.0,0.0
Fastcoin,FST,2013-07-28,-0.227332379840827,-0.1977627798596021,-0.21692611761322272,-0.14260794195281037,-0.6258654612129505,-0.6258654612129505,-0.6258654612129505,4.0,1.0
BBQCoin,BQC,2013-07-28,-0.15058775384478518,-0.19779632886101658,-0.2170352501512522,-0.14161218141847118,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,0.0
Ixcoin,IXC,2013-07-28,-0.07384312784874336,-0.1978318701375645,-0.21698841452200587,-0.14254853358758005,-0.05758985517977823,-0.05758985517977823,-0.05758985517977823,4.0,0.0
Infinitecoin,IFC,2013-07-28,0.0029014981472984635,-0.19787065621308114,-0.21718646096313282,8.034490543170243,0.8827100214697051,0.8827100214697051,0.8827100214697051,4.0,0.0
Franko,FRK,2013-07-28,0.07964612414334028,-0.1978787231753877,-0.16460810939919432,-0.14443790740551124,2.7906143083918873,2.7906143083918873,2.7906143083918873,4.0,1.0
CHNCoin,CNC,2013-07-28,0.1563907501393821,-0.19794697815548037,-0.21689102854050762,-0.14375149655022276,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,1.0
Mincoin,MNC,2013-07-28,0.23313537613542393,-0.19794934188683297,-0.2159345375655245,-0.14428317527666693,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,1.0
Anoncoin,ANC,2013-07-28,0.30988000213146577,-0.1979559002729591,-0.21273585986394347,-0.14440074994835334,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,1.0
Luckycoin,LKY,2013-07-28,0.3866246281275076,-0.1979653360089137,-0.21695212067426195,-0.1436873591163394,-0.4825166596910692,-0.4825166596910692,-0.4825166596910692,4.0,0.0
GoldCoin,GLC,2013-07-28,0.4633692541235494,-0.19798357280403944,-0.21713825841621834,-0.1413306822503944,-0.001274254581896285,-0.001274254581896285,-0.001274254581896285,4.0,0.0
Bottlecaps,CAP,2013-07-28,0.5401138801195913,-0.1979843130450918,-0.21492252654129548,-0.14437787465255436,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,1.0
BitBar,BTB,2013-07-28,0.6168585061156331,-0.19800309907717303,-0.01688261127909527,-0.1444431195482374,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,0.0
Bytecoin,BTE,2013-07-28,0.6936031321116749,-0.19800478147153394,-0.2162101298533726,-0.14432217903028932,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,1.0
Argentum,ARG,2013-07-28,0.7703477581077167,-0.19800863280868716,-0.21498326728233302,-0.14439245445497256,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,1.0
Krugercoin,KGC,2013-07-28,0.8470923841037585,-0.19801499342320528,-0.2170772666803831,-0.14349584342545546,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,1.0
Bitgem,BTG,2013-07-28,0.9238370100998003,-0.19801974737715472,-0.17712271001131227,-0.14444131671263558,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,0.0
AlphaCoin,ALF,2013-07-28,1.0005816360958422,-0.1980201176757733,-0.2171046251133298,-0.14327223702379932,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,1.0
CraftCoin,CRC,2013-07-28,1.077326262091884,-0.19803328431389694,-0.21096684852992406,-0.14443144859452534,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,1.0
XenCoin,XNC,2013-07-28,1.1540708880879258,-0.1980489768365016,-0.21718381146204857,-0.12470432124407357,-0.04905718842252339,-0.04905718842252339,-0.04905718842252339,4.0,0.0
StableCoin,SBC,2013-07-28,1.2308155140839676,-0.19805957017304326,-0.21711135177390753,-0.14394704198497008,-0.07977478874864082,-0.07977478874864082,-0.07977478874864082,4.0,1.0
CasinoCoin,CSC,2013-07-28,1.3075601400800094,-0.19805960619223079,-0.21697611577691978,-0.1442665162012206,-2.743673350363602,-2.743673350363602,-2.743673350363602,4.0,0.0
Memecoin,MEM,2013-07-28,1.3843047660760512,-0.19806162433528507,-0.21717443680635537,-0.14160118002544284,-0.20605825675601241,-0.20605825675601241,-0.20605825675601241,4.0,1.0
Noirbits,NRB,2013-07-28,1.461049392072093,-0.19806203791035634,-0.21674670653184402,-0.144367164974104,-0.6053870609955389,-0.6053870609955389,-0.6053870609955389,4.0,0.0
Elacoin,ELC,2013-07-28,1.5377940180681349,-0.19806473516424733,-0.20717180718906517,-0.14444076265248676,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,0.0
Nibble,NBL,2013-07-28,1.6145386440641767,-0.19807200623162718,-0.21703374418246613,-0.14432019642475566,-0.04223105501671952,-0.04223105501671952,-0.04223105501671952,4.0,1.0
Hypercoin,HYC,2013-07-28,1.6912832700602185,-0.1980721763543904,-0.21691050573680729,-0.1443762746343115,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,1.0
Doubloons,DBL,2013-07-28,1.7680278960562603,-0.19807260898534826,-0.2168782780047857,-0.14438541524392112,4.671214061690853,4.671214061690853,4.671214061690853,4.0,1.0
NanoToken,NAN,2013-07-28,1.8447725220523021,-0.19807274340058567,-0.21699167745437567,-0.14435249008458637,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,0.0
Spots,SPT,2013-07-28,1.921517148048344,-0.19807540935473772,-0.21668576499496833,-0.1444161368058207,5.884559274572492,5.884559274572492,5.884559274572492,4.0,1.0
Junkcoin,JKC,2013-07-28,1.9982617740443858,-0.19807685809187245,-0.2171730914742398,-0.1435737895606942,-3.8785180290784957,-3.8785180290784957,-3.8785180290784957,4.0,0.0
EZCoin,EZC,2013-07-28,2.0750064000404276,-0.19807827677591502,-0.2171732320313265,-0.14372343703200938,-0.04905718842252339,-0.04905718842252339,-0.04905718842252339,4.0,0.0
Lebowskis,LBW,2013-07-28,2.1517510260364694,-0.19808065613487555,-0.2169661763829318,-0.1444163903275194,-3.4791892248389695,-3.4791892248389695,-3.4791892248389695,4.0,0.0
Bitcoin,BTC,2013-08-04,-1.3785017697814543,5.18828811667434,5.06073210591147,-0.14292837599562722,-0.05417678847687629,-0.05417678847687629,-0.05417678847687629,4.0,1.0
Litecoin,LTC,2013-08-04,-1.3017571437854125,0.07033731076773445,-0.06612779058309731,-0.14180517872967224,0.007258412175358553,0.007258412175358553,0.007258412175358553,4.0,0.0
XRP,XRP,2013-08-04,-1.2250125177893707,0.006648275373956279,-0.2168912293363458,0.8851691067738751,-0.05417678847687629,-0.05417678847687629,-0.05417678847687629,4.0,1.0
Namecoin,NMC,2013-08-04,-1.1482678917933289,-0.18096865216797897,-0.18599286616117686,-0.14362895943822096,-0.04564412171962145,-0.04564412171962145,-0.04564412171962145,4.0,0.0
Peercoin,PPC,2013-08-04,-1.071523265797287,-0.18386320603377604,-0.20910948702712276,-0.14182873293682538,-0.04564412171962145,-0.04564412171962145,-0.04564412171962145,4.0,1.0
Feathercoin,FTC,2013-08-04,-0.9947786398012453,-0.18888599985239335,-0.20884845243753986,-0.14280582953295495,-0.8767258638762429,-0.8767258638762429,-0.8767258638762429,4.0,0.0
Novacoin,NVC,2013-08-04,-0.9180340138052034,-0.18982128213364766,0.05674922256709245,-0.14439893170390017,-0.11049238907475824,-0.11049238907475824,-0.11049238907475824,4.0,0.0
Primecoin,XPM,2013-08-04,-0.8412893878091616,-0.1941222306870405,-0.18462243456586672,-0.144263050658374,-0.0592963885312292,-0.0592963885312292,-0.0592963885312292,4.0,0.0
Terracoin,TRC,2013-08-04,-0.7645447618131198,-0.1954293709638991,-0.20868781576702733,-0.1439797324556466,-0.5763759940208725,-0.5763759940208725,-0.5763759940208725,4.0,1.0
Devcoin,DVC,2013-08-04,-0.687800135817078,-0.19665400561863774,-0.21718327985506705,0.5153935599375656,-0.04564412171962145,-0.04564412171962145,-0.04564412171962145,4.0,0.0
Digitalcoin,DGC,2013-08-04,-0.6110555098210361,-0.1970731421593272,-0.2154149783343355,-0.14359583686121016,-0.07124212199138596,-0.07124212199138596,-0.07124212199138596,4.0,1.0
Freicoin,FRC,2013-08-04,-0.5343108838249943,-0.19737691240360056,-0.21684343992686833,-0.14138025792470255,-0.05417678847687629,-0.05417678847687629,-0.05417678847687629,4.0,0.0
WorldCoin,WDC,2013-08-04,-0.4575662578289525,-0.19753633439602114,-0.21676317179057156,-0.14252009451116632,-0.0592963885312292,-0.0592963885312292,-0.0592963885312292,4.0,0.0
Megacoin,MEC,2013-08-04,-0.3808216318329107,-0.19756753150922746,-0.21681698507519326,-0.14236547221977486,0.46119628366131604,0.46119628366131604,0.46119628366131604,4.0,0.0
Yacoin,YAC,2013-08-04,-0.3040770058368688,-0.19760955414693937,-0.21615189906031182,-0.14376170300456365,0.01408454558116242,0.01408454558116242,0.01408454558116242,4.0,0.0
Mincoin,MNC,2013-08-04,-0.227332379840827,-0.1976799873751521,-0.21349185619454314,-0.14428106571273455,-3.4331128243497933,-3.4331128243497933,-3.4331128243497933,4.0,1.0
Phoenixcoin,PXC,2013-08-04,-0.15058775384478518,-0.19772530494484275,-0.21601937380713895,-0.1439864109415382,-0.06782905528848404,-0.06782905528848404,-0.06782905528848404,4.0,0.0
Fastcoin,FST,2013-08-04,-0.07384312784874336,-0.1978026973116002,-0.21698193885622583,-0.1423967885369946,-0.16680798967264016,-0.16680798967264016,-0.16680798967264016,4.0,1.0
BBQCoin,BQC,2013-08-04,0.0029014981472984635,-0.19780284802229203,-0.21704137442431548,-0.14156020301695724,-0.0592963885312292,-0.0592963885312292,-0.0592963885312292,4.0,0.0
Bullion,CBX,2013-08-04,0.07964612414334028,-0.19781040804458766,-0.21155417635648557,-0.14437137725359045,1.0789613568865664,1.0789613568865664,1.0789613568865664,4.0,1.0
Ixcoin,IXC,2013-08-04,0.1563907501393821,-0.19783599800768875,-0.21699378581067613,-0.14252724250607393,-0.05417678847687629,-0.05417678847687629,-0.05417678847687629,4.0,0.0
Infinitecoin,IFC,2013-08-04,0.23313537613542393,-0.19784096353540706,-0.2171864589551744,8.809974374266885,-0.6207458611585976,-0.6207458611585976,-0.6207458611585976,4.0,0.0
GoldCoin,GLC,2013-08-04,0.30988000213146577,-0.19784148258570106,-0.21707872245020965,-0.14109296845272698,0.25299921478429793,0.25299921478429793,0.25299921478429793,4.0,0.0
CHNCoin,CNC,2013-08-04,0.3866246281275076,-0.19786080164832953,-0.21670619597149915,-0.14375149655022276,-0.05417678847687629,-0.05417678847687629,-0.05417678847687629,4.0,1.0
Anoncoin,ANC,2013-08-04,0.4633692541235494,-0.19794604695485427,-0.21243617207551846,-0.14440037934572467,-0.0592963885312292,-0.0592963885312292,-0.0592963885312292,4.0,1.0
Luckycoin,LKY,2013-08-04,0.5401138801195913,-0.19795225632440336,-0.2169305351216618,-0.14367539868694226,-0.0592963885312292,-0.0592963885312292,-0.0592963885312292,4.0,0.0
Franko,FRK,2013-08-04,0.6168585061156331,-0.19796059697020257,-0.18604808501666556,-0.1444378063919305,-0.0592963885312292,-0.0592963885312292,-0.0592963885312292,4.0,1.0
Bottlecaps,CAP,2013-08-04,0.6936031321116749,-0.198008754891026,-0.21576135115512818,-0.14436457984297474,-1.1685430669743584,-1.1685430669743584,-1.1685430669743584,4.0,1.0
Argentum,ARG,2013-08-04,0.7703477581077167,-0.1980096603573006,-0.2150219204811751,-0.14439224004805024,0.07210667953049532,0.07210667953049532,0.07210667953049532,4.0,1.0
Bytecoin,BTE,2013-08-04,0.8470923841037585,-0.19801106256779633,-0.21628944420943816,-0.14432184319635077,-0.0592963885312292,-0.0592963885312292,-0.0592963885312292,4.0,1.0
BitBar,BTB,2013-08-04,0.9238370100998003,-0.19801314322128233,-0.0482870803642978,-0.144443095315514,-0.0592963885312292,-0.0592963885312292,-0.0592963885312292,4.0,0.0
CasinoCoin,CSC,2013-08-04,1.0005816360958422,-0.19802135074301402,-0.21682210536906585,-0.14418553412717744,-2.975761886160934,-2.975761886160934,-2.975761886160934,4.0,0.0
Bitgem,BTG,2013-08-04,1.077326262091884,-0.19802328451479476,-0.17971297632332706,-0.144441290636118,-0.0592963885312292,-0.0592963885312292,-0.0592963885312292,4.0,0.0
CraftCoin,CRC,2013-08-04,1.1540708880879258,-0.19802829274016545,-0.21036948091145555,-0.14443143937555447,-0.0592963885312292,-0.0592963885312292,-0.0592963885312292,4.0,1.0
Krugercoin,KGC,2013-08-04,1.2308155140839676,-0.19803188548715675,-0.21711541788962985,-0.14334040420154603,-0.0592963885312292,-0.0592963885312292,-0.0592963885312292,4.0,1.0
AlphaCoin,ALF,2013-08-04,1.3075601400800094,-0.19803570347650845,-0.21712681305344433,-0.1432246605491724,0.3110213487336308,0.3110213487336308,0.3110213487336308,4.0,1.0
Emerald,EMD,2013-08-04,1.3843047660760512,-0.19805111016081428,-0.21691020454305007,-0.14426314666737056,-0.04223105501671952,-0.04223105501671952,-0.04223105501671952,4.0,0.0
GlobalCoin,GLC,2013-08-04,1.461049392072093,-0.19805488420586678,-0.21716232379741954,-0.1426115199671015,0.47826161717582566,0.47826161717582566,0.47826161717582566,4.0,0.0
Memecoin,MEM,2013-08-04,1.5377940180681349,-0.19805868750259562,-0.2171741707518698,-0.14130913619849417,-0.07124212199138596,-0.07124212199138596,-0.07124212199138596,4.0,1.0
StableCoin,SBC,2013-08-04,1.6145386440641767,-0.1980600529815343,-0.21711632147090149,-0.14392211783874684,-0.0592963885312292,-0.0592963885312292,-0.0592963885312292,4.0,1.0
XenCoin,XNC,2013-08-04,1.6912832700602185,-0.19806426201726893,-0.2171850177430462,-0.12395476517956568,-2.619096415707681,-2.619096415707681,-2.619096415707681,4.0,0.0
Noirbits,NRB,2013-08-04,1.7680278960562603,-0.1980649606292232,-0.21681091100108948,-0.14436563725893262,-0.0592963885312292,-0.0592963885312292,-0.0592963885312292,4.0,0.0
Nibble,NBL,2013-08-04,1.8447725220523021,-0.19806666684344237,-0.21697004170281603,-0.14431993302558818,-0.0592963885312292,-0.0592963885312292,-0.0592963885312292,4.0,1.0
Spots,SPT,2013-08-04,1.921517148048344,-0.1980725138394846,-0.21674289141091937,-0.14440289467607456,0.8042094873029606,0.8042094873029606,0.8042094873029606,4.0,1.0
Elacoin,ELC,2013-08-04,1.9982617740443858,-0.19807289869715675,-0.2112730621830886,-0.14444075712110424,-0.0592963885312292,-0.0592963885312292,-0.0592963885312292,4.0,0.0
Doubloons,DBL,2013-08-04,2.0750064000404276,-0.19807320034115586,-0.2169291797497544,-0.144377300837468,-0.07124212199138596,-0.07124212199138596,-0.07124212199138596,4.0,1.0
Lebowskis,LBW,2013-08-04,2.1517510260364694,-0.19807321895181146,-0.21686979438062426,-0.14438983495025193,0.08405241299065211,0.08405241299065211,0.08405241299065211,4.0,0.0
Hypercoin,HYC,2013-08-04,2.228495652032511,-0.1980736187247219,-0.21694228167819307,-0.1443762746343115,-0.0592963885312292,-0.0592963885312292,-0.0592963885312292,4.0,1.0
Junkcoin,JKC,2013-08-04,2.305240278028553,-0.1980764202517119,-0.21717235354953465,-0.14357340104692215,-0.07124212199138596,-0.07124212199138596,-0.07124212199138596,4.0,0.0
EZCoin,EZC,2013-08-04,2.381984904024595,-0.19807767580311791,-0.2171732972899739,-0.14365243120143467,-0.07124212199138596,-0.07124212199138596,-0.07124212199138596,4.0,0.0
Bitcoin,BTC,2013-08-11,-1.3785017697814543,5.197176623309066,5.053704251576546,-0.14292379943509217,-0.026872254853660807,-0.026872254853660807,-0.026872254853660807,4.0,1.0
Litecoin,LTC,2013-08-11,-1.3017571437854125,0.0447166204056935,-0.08193544294072241,-0.14177806837035886,-0.016633054744954995,-0.016633054744954995,-0.016633054744954995,4.0,0.0
XRP,XRP,2013-08-11,-1.2250125177893707,-0.044397579442748664,-0.2169648712099839,0.8851691067738751,-0.025165721502209838,-0.025165721502209838,-0.025165721502209838,4.0,1.0
Namecoin,NMC,2013-08-11,-1.1482678917933289,-0.17928494317349628,-0.18340259984916207,-0.143617488404477,-0.14291652275232664,-0.14291652275232664,-0.14291652275232664,4.0,0.0
Peercoin,PPC,2013-08-11,-1.071523265797287,-0.1840178805726197,-0.20922996453000717,-0.14181933037674369,-0.001274254581896285,-0.001274254581896285,-0.001274254581896285,4.0,1.0
Feathercoin,FTC,2013-08-11,-0.9947786398012453,-0.189172390638345,-0.20954119807912522,-0.14271218454393497,-0.020046121447856936,-0.020046121447856936,-0.020046121447856936,4.0,0.0
Novacoin,NVC,2013-08-11,-0.9180340138052034,-0.19007097671385023,0.04113734615165451,-0.14439766080291708,0.01579107893261339,0.01579107893261339,0.01579107893261339,4.0,0.0
Primecoin,XPM,2013-08-11,-0.8412893878091616,-0.19206619567013153,-0.17285077855486927,-0.144242142690957,-0.031991854908013706,-0.031991854908013706,-0.031991854908013706,4.0,0.0
Terracoin,TRC,2013-08-11,-0.7645447618131198,-0.1951651762787427,-0.2081205675242799,-0.14396554050850252,-0.21971052356762016,-0.21971052356762016,-0.21971052356762016,4.0,1.0
Devcoin,DVC,2013-08-11,-0.687800135817078,-0.19680812571132328,-0.21718365333532602,0.5215439347127203,-0.17704718978134598,-0.17704718978134598,-0.17704718978134598,4.0,0.0
Digitalcoin,DGC,2013-08-11,-0.6110555098210361,-0.19714019813235023,-0.2156308338603367,-0.1435420823591099,-0.013219988042053061,-0.013219988042053061,-0.013219988042053061,4.0,1.0
Freicoin,FRC,2013-08-11,-0.5343108838249943,-0.19738017924150353,-0.21685438330004697,-0.14129379003619819,-0.020046121447856936,-0.020046121447856936,-0.020046121447856936,4.0,0.0
WorldCoin,WDC,2013-08-11,-0.4575662578289525,-0.19751934981306893,-0.21677537013773862,-0.14240178943358847,0.1762052139690044,0.1762052139690044,0.1762052139690044,4.0,0.0
Yacoin,YAC,2013-08-11,-0.3808216318329107,-0.197568541649309,-0.2161323214660931,-0.14371666016652873,-0.9825309316662029,-0.9825309316662029,-0.9825309316662029,4.0,0.0
Megacoin,MEC,2013-08-11,-0.3040770058368688,-0.1976684933808306,-0.21688912098004529,-0.14236547221977486,-0.6258654612129505,-0.6258654612129505,-0.6258654612129505,4.0,0.0
Mincoin,MNC,2013-08-11,-0.227332379840827,-0.19769482572209282,-0.21367006250089296,-0.14427909127257507,0.7052305529188045,0.7052305529188045,0.7052305529188045,4.0,1.0
Ixcoin,IXC,2013-08-11,-0.15058775384478518,-0.19770616419722775,-0.21689614883438021,-0.14250793640069395,0.1915640141320631,0.1915640141320631,0.1915640141320631,4.0,0.0
Infinitecoin,IFC,2013-08-11,-0.07384312784874336,-0.1977285045083423,-0.21718644289150738,9.154319300424747,0.15572681375159275,0.15572681375159275,0.15572681375159275,4.0,0.0
Bullion,CBX,2013-08-11,0.0029014981472984635,-0.19774712527067823,-0.21075601289987636,-0.1443657710657097,0.8622316212522936,0.8622316212522936,0.8622316212522936,4.0,1.0
Phoenixcoin,PXC,2013-08-11,0.07964612414334028,-0.19776494599743913,-0.21614838513314436,-0.1439863582617047,2.128479368028912,2.128479368028912,2.128479368028912,4.0,0.0
GoldCoin,GLC,2013-08-11,0.1563907501393821,-0.19785030065269624,-0.21708349135136548,-0.14106409463598732,-1.6122417383516099,-1.6122417383516099,-1.6122417383516099,4.0,0.0
BBQCoin,BQC,2013-08-11,0.23313537613542393,-0.19787529988331312,-0.21708057981171244,-0.1415086726574272,-3.898996429295907,-3.898996429295907,-3.898996429295907,4.0,0.0
Fastcoin,FST,2013-08-11,0.30988000213146577,-0.1979042714648677,-0.2170678292759905,-0.14218549183203172,0.20862934764657276,0.20862934764657276,0.20862934764657276,4.0,1.0
CHNCoin,CNC,2013-08-11,0.3866246281275076,-0.1979176033727367,-0.21682807904525056,-0.14375141542327918,-0.020046121447856936,-0.020046121447856936,-0.020046121447856936,4.0,1.0
Luckycoin,LKY,2013-08-11,0.4633692541235494,-0.19796647989638613,-0.21696165847657364,-0.1436629514958836,0.032856412447123076,0.032856412447123076,0.032856412447123076,4.0,0.0
Franko,FRK,2013-08-11,0.5401138801195913,-0.19799050660894058,-0.19373354572150012,-0.14443776056047536,-0.014926521393504031,-0.014926521393504031,-0.014926521393504031,4.0,1.0
Bytecoin,BTE,2013-08-11,0.6168585061156331,-0.1980075280124961,-0.2162482810626193,-0.14432154028730815,-0.014926521393504031,-0.014926521393504031,-0.014926521393504031,4.0,1.0
BitBar,BTB,2013-08-11,0.6936031321116749,-0.198015360204499,-0.059059777080545335,-0.14444307332168352,-0.020046121447856936,-0.020046121447856936,-0.020046121447856936,4.0,0.0
Anoncoin,ANC,2013-08-11,0.7703477581077167,-0.19801807085984294,-0.21518356113087836,-0.1443943197161771,-0.014926521393504031,-0.014926521393504031,-0.014926521393504031,4.0,1.0
Bottlecaps,CAP,2013-08-11,0.8470923841037585,-0.19801925161244174,-0.2161323214660931,-0.14435150931778623,0.7871441537884509,0.7871441537884509,0.7871441537884509,4.0,1.0
Argentum,ARG,2013-08-11,0.9238370100998003,-0.19802951080312167,-0.21559971050542492,-0.14439206172681385,-0.014926521393504031,-0.014926521393504031,-0.014926521393504031,4.0,1.0
CraftCoin,CRC,2013-08-11,1.0005816360958422,-0.19803481840181344,-0.2111576045761577,-0.1444314367415628,-0.813584129872557,-0.813584129872557,-0.813584129872557,4.0,1.0
Bitgem,BTG,2013-08-11,1.077326262091884,-0.19803623721942526,-0.18761429255416284,-0.144441290636118,-0.014926521393504031,-0.014926521393504031,-0.014926521393504031,4.0,0.0
AlphaCoin,ALF,2013-08-11,1.1540708880879258,-0.19803719597984998,-0.21713379070881972,-0.14310512342198867,0.5908928183715896,0.5908928183715896,0.5908928183715896,4.0,1.0
Krugercoin,KGC,2013-08-11,1.2308155140839676,-0.19804282659362865,-0.21713625045783697,-0.14320555225656723,-0.014926521393504031,-0.014926521393504031,-0.014926521393504031,4.0,1.0
Lebowskis,LBW,2013-08-11,1.3075601400800094,-0.19804318705264223,-0.216420463493825,-0.14436322478595762,-0.014926521393504031,-0.014926521393504031,-0.014926521393504031,4.0,0.0
CasinoCoin,CSC,2013-08-11,1.3843047660760512,-0.1980505729005726,-0.21699855471183196,-0.14417402358355835,1.363952426578878,1.363952426578878,1.363952426578878,4.0,0.0
Emerald,EMD,2013-08-11,1.461049392072093,-0.198055116082169,-0.21696462021518623,-0.14424568066857466,-0.22312359027052212,-0.22312359027052212,-0.22312359027052212,4.0,0.0
Spots,SPT,2013-08-11,1.5377940180681349,-0.1980551587798214,-0.21650580172503475,-0.14437924985960782,-0.014926521393504031,-0.014926521393504031,-0.014926521393504031,4.0,1.0
Memecoin,MEM,2013-08-11,1.6145386440641767,-0.19805715408252564,-0.2171743966471877,-0.141062541897895,1.6216389626479741,1.6216389626479741,1.6216389626479741,4.0,1.0
XenCoin,XNC,2013-08-11,1.6912832700602185,-0.1980610830234413,-0.2171848294969479,-0.12343555274061982,0.08234587963920115,0.08234587963920115,0.08234587963920115,4.0,0.0
GlobalCoin,GLC,2013-08-11,1.7680278960562603,-0.1980611463798119,-0.21716794608088746,-0.142557694347226,-0.014926521393504031,-0.014926521393504031,-0.014926521393504031,4.0,0.0
StableCoin,SBC,2013-08-11,1.8447725220523021,-0.1980663058056285,-0.21713743013338602,-0.1438867597930016,-0.014926521393504031,-0.014926521393504031,-0.014926521393504031,4.0,1.0
Nibble,NBL,2013-08-11,1.921517148048344,-0.19806708972384146,-0.21697561378732438,-0.14431964328650393,-0.014926521393504031,-0.014926521393504031,-0.014926521393504031,4.0,1.0
Doubloons,DBL,2013-08-11,1.9982617740443858,-0.19807247065207811,-0.21693113750917625,-0.14437254226810822,0.6693933525383342,0.6693933525383342,0.6693933525383342,4.0,1.0
Hypercoin,HYC,2013-08-11,2.0750064000404276,-0.1980735674786344,-0.21694117730108328,-0.1443762746343115,-0.6890071952166364,-0.6890071952166364,-0.6890071952166364,4.0,1.0
Elacoin,ELC,2013-08-11,2.1517510260364694,-0.19807627426046864,-0.21296476711942383,-0.14444075698940467,-0.014926521393504031,-0.014926521393504031,-0.014926521393504031,4.0,0.0
EZCoin,EZC,2013-08-11,2.228495652032511,-0.19807777085993536,-0.2171743966471877,-0.14359207986718475,0.25641228148719986,0.25641228148719986,0.25641228148719986,4.0,0.0
Junkcoin,JKC,2013-08-11,2.305240278028553,-0.19807826969674217,-0.21717553114367322,-0.1435716955373127,-0.13609038934652273,-0.13609038934652273,-0.13609038934652273,4.0,0.0
Bitcoin,BTC,2013-08-18,-1.3785017697814543,5.650220364879255,5.480395407625493,-0.1429195554160061,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,1.0
Litecoin,LTC,2013-08-18,-1.3017571437854125,0.056578229849529024,-0.07673985062883229,-0.14175124775012973,-0.09684012226315049,-0.09684012226315049,-0.09684012226315049,4.0,0.0
XRP,XRP,2013-08-18,-1.2250125177893707,-0.0025548612232882875,-0.2169045320606226,0.8851691067738751,-0.386950792009815,-0.386950792009815,-0.386950792009815,4.0,1.0
Namecoin,NMC,2013-08-18,-1.1482678917933289,-0.17884836631140807,-0.1830010081728807,-0.14360817065892723,-0.1019597223175034,-0.1019597223175034,-0.1019597223175034,4.0,0.0
Peercoin,PPC,2013-08-18,-1.071523265797287,-0.18311098982597965,-0.20875307441442303,-0.14180696088843944,0.04309561255582888,0.04309561255582888,0.04309561255582888,4.0,1.0
Feathercoin,FTC,2013-08-18,-0.9947786398012453,-0.1889962329916215,-0.20978215308489404,-0.14262171351488315,-0.1173185224805621,-0.1173185224805621,-0.1173185224805621,4.0,0.0
Novacoin,NVC,2013-08-18,-0.9180340138052034,-0.18966882644799082,0.047181300879689005,-0.14439645469812915,-0.08318785545154275,-0.08318785545154275,-0.08318785545154275,4.0,0.0
Primecoin,XPM,2013-08-18,-0.8412893878091616,-0.19201701817032946,-0.17559666164144308,-0.14422710062299987,0.6318496188064129,0.6318496188064129,0.6318496188064129,4.0,0.0
Terracoin,TRC,2013-08-18,-0.7645447618131198,-0.19492116689763878,-0.20738766271506642,-0.14396437891817393,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,1.0
Infinitecoin,IFC,2013-08-18,-0.687800135817078,-0.19636669801302115,-0.2171862345658253,9.487944445193797,-0.25725425729954143,-0.25725425729954143,-0.25725425729954143,4.0,0.0
GoldCoin,GLC,2013-08-18,-0.6110555098210361,-0.19662850683884445,-0.2165519847678071,-0.14103539255550485,2.6728635071417703,2.6728635071417703,2.6728635071417703,4.0,0.0
