id,symbol,name,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply
bag,bag,Bag,0.0030515035143570002,8064378.0,1545.0,8064378.0,75682.0,0.00319561,0.00303382,-3.9480709506433004e-05,-1.27729,-100610.21139229648,-1.23222,2642635591.5711,2642635591.5711,8000000000.0
redfox-labs-2,rfox,RFOX,0.004211516006627,7869028.0,1554.0,8321681.0,206373.0,0.0045315500000000005,0.0040262200000000005,-0.000285794007307,-6.35478,-585293.152905074,-6.92301,1880656337.827613,1988838078.0,1988838078.0
monkeyball,mbs,UNKJD,0.017893203255703,7802403.0,1555.0,17883166.0,77134.0,0.01876868,0.01746558,0.00033151000000000003,1.8877100000000002,128279.0,1.67158,436298718.0,1000000000.0,1000000000.0
reality-metaverse,rmv,Reality Metaverse,0.025920431366124003,7731687.0,1563.0,25924873.0,1550722.0,0.02991587,0.02582932,-0.003343377985929,-11.42496,-991180.9366288017,-11.36302,298234324.8229408,1000000000.0,1000000000.0
gensokishis-metaverse,mv,GensoKishi Metaverse,0.032409366457333,7648513.0,1567.0,13078461.0,2085834.0,0.03271819,0.03079739,0.0014027999999999998,4.52421,434376.0,6.02118,233926992.957408,400000000.0,2000000000.0
netvrk,netvr,Netvrk,0.115701811617908,7644250.0,1568.0,11615830.0,50401.0,0.12888000000000002,0.11602799999999999,-0.01116380228927,-8.79971,-623068.9984704787,-7.53653,65808896.89426,100000000.0,100000000.0
iq-protocol,iqt,IQ Protocol,0.163181629798131,7514307.0,1576.0,163134843.0,357618.0,0.16432000000000002,0.157499,0.00415034,2.60976,190985.0,2.60791,46061937.0,1000000000.0,1000000000.0
polka-city,polc,Polkacity,0.017792698252746,7323942.0,1590.0,12105816.0,1980632.0,0.01905259,0.017638110000000002,-2.8674537123359e-05,-0.16090000000000002,-45153.51106610615,-0.6127400000000001,411395718.9925,680000000.0,750000000.0
warped-games,warped,Warped Games,0.0013696911252970001,7301665.0,1591.0,13696911.0,2309.98,0.00143726,0.00135831,-4.6070615889508004e-05,-3.25412,-245597.11298424657,-3.25412,5330884083.973744,10000000000.0,10000000000.0
wombat,wombat,Wombat,0.002136511153279,7217815.0,1598.0,22522919.0,356387.0,0.00270173,0.0022256900000000002,-0.000326954340719,-13.27213,-679807.5759166973,-8.60775,3204653544.741961,10000000000.0,10000000000.0
dypius,dyp,Dypius,0.073661509623397,7206165.0,1599.0,17015646.0,507470.0,0.074005,0.067719,0.0006499300000000001,0.8901700000000001,111052.0,1.56519,97374551.0,229926862.0,229926862.0
mars4,mars4,MARS4,0.0017601332588850001,7137051.0,1605.0,7137051.0,273864.0,0.00182806,0.00171704,-2.1430874101957e-05,-1.20292,17997.88,0.25281000000000003,4000000000.0,4000000000.0,4000000000.0
splinterlands,sps,Splintershards,0.014424294682042002,7067084.0,1613.0,18995535.0,78713.0,0.01514603,0.01425264,-0.000435326065259,-2.92959,-223891.57087773643,-3.0708,489718725.3536008,1316309296.58593,3000000000.0
chain-games,chain,Chain Games,0.020586036308322002,6888184.0,1632.0,10167934.0,60447.0,0.025228030000000002,0.02054566,-0.002429874150795,-10.55737,-803916.9549992168,-10.4512,334317524.57825387,493499998.3071,500000000.0
kryptomon,kmon,Kryptomon,0.008862651523102,6741865.0,1642.0,8883954.0,224138.0,0.010278260000000001,0.008865999999999999,-0.001155826435027,-11.536950000000001,-860895.7088111797,-11.32346,758881131.0,1000000000.0,1000000000.0
gameswap-org,gswap,Gameswap,0.74850046187272,6557272.0,1664.0,14970009.0,48808.0,0.772366,0.7368319999999999,0.00770881,1.04062,60444.0,0.93037,8760545.457221467,20000000.0,20000000.0
sin-city,sin,Sinverse,0.010023768290340001,6419928.0,1672.0,10031916.0,1112715.0,0.01094357,0.00875547,0.0012683,14.48577,818523.0,14.61283,639950292.13,1000000000.0,1000000000.0
mixmob,mxm,MixMob,0.047156713690306,6389760.0,1677.0,47222057.0,78632.0,0.049962360000000004,0.046973499999999994,-0.002140279952598,-4.3416,-281679.2385369865,-4.22217,135313035.299995,1000000000.0,1000000000.0
outer-ring,gq,Blink Galaxy,0.001016556561526,6328443.0,1684.0,6618046.0,2061546.0,0.00105875,0.00101615,-3.3301173523585005e-05,-3.17197,-199808.35756751057,-3.06067,6225585674.638467,6510482138.7776,10000000000.0
dogami,doga,Dogami,0.012259721480125002,6282299.0,1686.0,12266120.0,65107.0,0.012807830000000001,0.01205492,-0.00054521833295,-4.25788,-274241.81655491516,-4.18272,512166788.25173,1000000000.0,1000000000.0
dope-wars-paper,paper,Dope Wars Paper,0.006469079315762001,5885619.0,1713.0,9164194.0,14606.71,0.00650347,0.00602347,8.799e-05,1.37894,26667.0,0.45515000000000005,907727032.945,1413375000.0,1500000000.0
dehub,dhb,DeHub,0.0017027498637830001,5591419.0,1735.0,13621999.0,4207.44,0.00187173,0.0016986999999999998,-0.000166563677291,-8.91042,-549020.1954578515,-8.94106,3283758507.86412,8000000000.0,
pegaxy-stone,pgx,Pegaxy,0.013078447798456001,5561618.0,1739.0,13091257.0,1941.6,0.01393602,0.01296037,-0.0008575726293870001,-6.15364,-212469.81330536865,-3.67971,424834515.143469,1000000000.0,1000000000.0
firestarter,flame,FireStarter,0.08113426500366201,5552802.0,1741.0,8105301.0,342264.0,0.09079799999999999,0.080923,-0.009579076175631,-10.55972,-640661.3013606947,-10.34415,68356238.86880295,99778075.0,100000000.0
bullieverse,bull,Bullieverse,0.0076462421041380004,5513887.0,1743.0,7653721.0,146227.0,0.00845806,0.00754025,-0.00048129643259400004,-5.9218,-344750.51174408104,-5.88448,720419044.507971,1000000000.0,
champignons-of-arborethia,champz,Champignons of Arborethia,0.005774924915306,5413054.0,1756.0,5792214.0,10998.1,0.00612586,0.00565353,-8.220621872583701e-05,-1.40352,-66123.05810625106,-1.20681,934539705.130893,1000000000.0,1000000000.0
cryowar-token,cwar,Cryowar,0.019204641599332002,5251254.0,1776.0,19206324.0,61053.0,0.02099133,0.01910982,-0.0015514123405050001,-7.47451,-424785.29113115463,-7.48383,273412773.85,1000000000.0,1000000000.0
morra,morra,Morra,0.0138256011671,5235723.0,1777.0,6912801.0,85617.0,0.01500768,0.01319567,-0.0007012249520070001,-4.8271,-265503.09942544345,-4.82625,378697704.1215315,500000000.0,500000000.0
wam,wam,Wam,0.007740996671075,5140978.0,1788.0,7729761.0,228079.0,0.00808678,0.0073367400000000004,0.00038099,5.17655,246521.0,5.03675,665088914.0,1000000000.0,1000000000.0
dark-frontiers,dark,Dark Frontiers,0.025282803696122003,4994204.0,1800.0,6330298.0,161224.0,0.02585787,0.025270340000000002,-0.000470731122118,-1.82783,-74193.55616373196,-1.46385,197174900.0,249924900.0,250000000.0
chain-guardians,cgg,Chain Guardians,0.039281806716101,4400297.0,1865.0,4718817.0,52783.0,0.04179473,0.03778811,-0.002372653439848,-5.69604,-255852.11777487956,-5.49493,111900000.0,120000000.0,120000000.0
crowns,cws,Seascape Crowns,0.6946598278197741,4019353.0,1911.0,5302305.0,642093.0,0.8126979999999999,0.676987,-0.018010905701472003,-2.52724,-112031.12901442172,-2.71171,5795851.0,7645850.0,10000000.0
chimaera,wchi,XAYA,0.068255641259306,3934916.0,1924.0,5280477.0,13405.21,0.06963799999999999,0.067823,-0.0008972288620390001,-1.29746,-44750.501071207225,-1.12448,57605492.9624409,77303932.0,
exeedme,xed,Exeedme,0.042761344369455,3847956.0,1933.0,4275507.0,60091.0,0.04455017,0.04228526,-0.000780458815513,-1.79244,-60343.316115742084,-1.54398,90000000.0,100000000.0,100000000.0
nftb,nftb,NFTb,0.011652507620457001,3629030.0,1960.0,8476264.0,655467.0,0.012305980000000001,0.01146791,0.0001846,1.60968,64193.0,1.8007300000000002,310948394.0475532,726277000.0,726277000.0
the-unfettered-souls,souls,The Unfettered Ecosystem,0.003986228654375,3301038.0,2014.0,8972796.0,114898.0,0.0041588300000000005,0.0036975800000000002,-0.00010548415492100001,-2.578,-96030.68309629476,-2.82687,827761480.0,2250000000.0,2250000000.0
rainicorn,$raini,Raini,0.006686536052779001,3262174.0,2020.0,3353646.0,155.14,0.00965354,0.00663721,-0.00044581146208200006,-6.25056,-208519.7927217451,-6.00801,486362378.0,500000000.0,500000000.0
good-games-guild,ggg,Good Games Guild,0.07917436429584901,3165429.0,2043.0,7913573.0,424296.0,0.09975,0.07888,-0.019584719139952002,-19.8308,-789541.5705287103,-19.96327,40000000.0,100000000.0,100000000.0
revomon-2,revo,Revomon,0.09359271479849601,3102372.0,2052.0,4308538.0,32238.0,0.09493299999999999,0.08993000000000001,0.00339842,3.76788,126142.0,4.2383,33122401.57773944,46000000.0,46000000.0
derby-stars-run,dsrun,Derby Stars RUN,0.032964955147546,2882529.0,2081.0,16485131.0,10045.61,0.03547524,0.03243407,-0.002454211683215,-6.92905,-215721.54628363904,-6.96269,87428162.9939822,500000000.0,500000000.0
realfevr,fevr,RealFevr,0.000213974009201,2869875.0,2085.0,3426547.0,295791.0,0.00022423,0.00020787,-8.215335212031e-06,-3.69745,-106635.14776865207,-3.58256,13400664945.3,16000000000.0,
my-defi-pet,dpet,My DeFi Pet,0.05536722326146001,2791286.0,2101.0,5557009.0,101969.0,0.058022,0.054839,-0.002273932089035,-3.94498,-82868.80143391714,-2.88324,50230000.0,100000000.0,100000000.0
green-satoshi-token-bsc,gst-bsc,STEPN Green Satoshi Token on BSC,0.015152186883054001,2775172.0,2104.0,2775172.0,14546.83,0.01704764,0.015135299999999999,-0.0016867802138290002,-10.01712,-241496.25791062508,-8.0054,183017529.22,183017529.22,
kitty-inu,kitty,Kitty Inu,3.766105406642574e-06,2759579.0,2111.0,2759579.0,416.22,3.95e-06,3.7499999999999997e-06,-1.01311687288e-07,-2.6196200000000003,-70693.55566591024,-2.49776,731738978480.0,731738978480.0,731738978480.0
vidya,vidya,Vidya,0.06621944132610601,2757578.0,2112.0,3310972.0,337770.0,0.06895000000000001,0.064497,-0.000181870896126,-0.27390000000000003,-7573.655266308691,-0.27390000000000003,41643030.455268525,50000000.0,
eldarune,elda,Eldarune,0.012992106205485,2716474.0,2120.0,7682587.0,527629.0,0.0145487,0.01298796,-0.0015201663141530002,-10.47504,-315832.71196028916,-10.41559,208779551.0,590459238.8862319,600000000.0
deepspace,dps,DEEPSPACE,0.047107369134678,2689112.0,2126.0,4196899.0,3098.96,0.04859374,0.04641153,-0.000308989135905,-0.6516500000000001,-19706.29265874112,-0.7274900000000001,57096755.7914214,89110953.7394551,100000000.0
rome,rome,Rome,11.695945401728729,2650940.0,2132.0,2738133.0,10.37,,,,,,,226654.574805502,234109.574805502,
realm,realm,Realm,0.002880622590811,2588056.0,2149.0,2882913.0,142003.0,0.00308645,0.00239273,0.00028153,10.83169,258121.0,11.07847,897722375.464622,1000000000.0,1000000000.0
fabwelt,welt,Fabwelt,0.012145297484288001,2563166.0,2155.0,5958940.0,539986.0,0.01234519,0.01189126,3.0430000000000005e-05,0.25114000000000003,-39765.420148111414,-1.52772,215068938.85857353,500000000.0,500000000.0
shroom-finance,shroom,Niftyx Protocol,0.049548382768195,2546096.0,2161.0,3248264.0,34790.0,0.058464999999999996,0.048480880000000004,-0.007815669608848,-13.62468,-403361.51914122235,-13.67579,51386058.26854872,65557424.1071429,65557424.1071429
bomber-coin,bcoin,BombCrypto,0.034057504614151,2527115.0,2165.0,3410891.0,148942.0,0.04036529,0.03352659,-0.0044529327161550005,-11.56292,-387732.5835618358,-13.30199,74089572.6274308,100000000.0,100000000.0
avaocado-dao,avg,Avocado DAO,0.031670233314321006,2490148.0,2172.0,31683383.0,26350.0,0.03240486,0.03106668,-0.00056929807719,-1.76584,-44316.99590055458,-1.74857,78594766.28384644,1000000000.0,1000000000.0
atari,atri,Atari,0.0015952484503180002,2403062.0,2190.0,3153458.0,1592.0,0.00163556,0.0012433400000000001,0.00013907,9.55039,209698.0,9.56057,1505092185.0,1975082183.0,1975082183.0
unix,unix,UniX,0.008486825712359,2391687.0,2193.0,8494699.0,7256.16,0.00945534,0.00845162,-0.0009327208072250001,-9.90197,-262268.29592818115,-9.88217,281550584.0716207,1000000000.0,1000000000.0
battle-world,bwo,Battle World,0.003438780870826,2373208.0,2199.0,3438723.0,227144.0,0.0039358,0.00329011,-8.255498590113e-05,-2.34442,-55502.96393638244,-2.28528,690142300.0,1000000000.0,1000000000.0
mch-coin,mchc,MCH Coin,0.06587108410489101,2255336.0,2226.0,2323456.0,65190.0,0.070628,0.064667,-0.0024474061033350003,-3.58235,-63524.780951404944,-2.73948,34197090.0,35229977.0,50000000.0
blockchainspace,guild,BlockchainSpace,0.0050522160621390005,2240078.0,2230.0,5058727.0,40360.0,0.00511957,0.00497056,8.131e-05,1.63576,94688.0,4.41357,442814562.19202924,1000000000.0,1000000000.0
fear,fear,FEAR,0.12106427966618001,2169907.0,2245.0,5055974.0,496148.0,0.12452,0.11985799999999999,-0.002520450561156,-2.03945,-38828.39364527399,-1.7579500000000001,17913501.0377506,41739201.6203306,65000000.0
green-satoshi-token-on-eth,gst-eth,STEPN Green Satoshi Token on ETH,0.034493957009535,2137806.0,2254.0,1035127.0,6801.43,0.03628833,0.03448269,-0.001410978575092,-3.92976,-87330.25239691138,-3.92472,61957783.43,30000000.0,
heroeschained,hec,HeroesChained,0.041991569622409006,2092575.0,2268.0,4198732.0,297879.0,0.04738567,0.04196482,-0.0026939165780290003,-6.02862,-130796.63647616934,-5.88281,49838256.0496,100000000.0,100000000.0
zookeeper,zoo,ZooKeeper,0.004430490089884,2058924.0,2279.0,2125371.0,1460.36,0.0048274,0.00442939,-0.00029431258535300004,-6.2291,-137626.38699879684,-6.26557,464717008.176991,479714576.538759,470000000.0
the-three-kingdoms,ttk,The Three Kingdoms,0.00254909628506,2048368.0,2285.0,2549096.0,11048.94,0.00279596,0.00224439,0.00026505,11.60428,214428.0,11.69217,803566437.874027,1000000000.0,1000000000.0
metastrike,mts,Metastrike,0.009055679253855,1990758.0,2301.0,5110059.0,76946.0,0.00934738,0.00877925,-0.00016309398233300002,-1.7691500000000002,-40386.92411718005,-1.98838,220110642.49175,565000000.0,565000000.0
vempire-ddao,vemp,VEMP,0.0070135356555,1947812.0,2315.0,5659085.0,256038.0,0.00715998,0.00691327,4.08e-05,0.58514,9830.38,0.5072500000000001,278073446.89924437,807902261.3775,810720000.0
materium,mtrm,Materium,0.09738008475751,1843950.0,2347.0,1843950.0,32095.0,0.112218,0.09630799999999999,-0.005192077283980001,-5.06188,-125779.21758956509,-6.38561,18930386.0,18930386.0,18930386.0
battle-pets,pet,Hello Pets,0.093131364548968,1839446.0,2350.0,5614339.0,355736.0,0.098606,0.091024,-0.0038946400303940002,-4.01402,-71874.33601101395,-3.76046,19658010.58332462,60000000.0,200000000.0
polker,pkr,Polker,0.003262271613978,1805552.0,2359.0,3264557.0,36209.0,0.00380435,0.00299673,-0.000198116819078,-5.72528,-108851.20534633682,-5.68591,553077352.0,1000000000.0,
alaska-gold-rush,carat,Alaska Gold Rush,0.0053879609912150005,1536131.0,2439.0,5044087.0,57666.0,0.00630762,0.00536523,-0.0009196620703830001,-14.58017,-241080.79686756898,-13.56512,285160568.9969251,936362230.812054,1000000000.0
cocktailbar,coc,The Cocktailbar,30.492722299601827,1527753.0,2441.0,1527753.0,34131.0,35.62,30.56,-1.646395542183039,-5.12272,-80732.77696616715,-5.01918,50000.0,50000.0,50000.0
blockchain-monster-hunt,bcmc,Blockchain Monster Hunt,0.006245407172836,1472094.0,2459.0,6233867.0,14509.92,0.0064475700000000006,0.00617398,-0.000118466962636,-1.86155,-34304.332555895206,-2.27724,236144679.0,1000000000.0,1000000000.0
monsterra,mstr,Monsterra,0.107941645949296,1407904.0,2480.0,10774232.0,224173.0,0.11371,0.108037,-0.000273707089046,-0.25293000000000004,12515.43,0.8969100000000001,12949722.0,99100000.0,100000000.0
metaverser,mtvt,Metaverser,0.005220854987634,1383899.0,2490.0,10330802.0,150428.0,0.00536861,0.0050964700000000005,-0.000118347754495,-2.21658,-27467.047201969195,-1.9461300000000001,264546915.4387937,1974842303.5258,2000000000.0
metafighter,mf,MetaFighter,0.0017137954251470002,1372688.0,2499.0,2572060.0,135966.0,0.0017653999999999999,0.00168841,-7.5484408038e-08,-0.0044,9509.9,0.6976300000000001,800538166.741141,1500000000.0,1500000000.0
ioi-token,ioi,IOI Token,0.036194510903578,1350790.0,2508.0,1357805.0,133165.0,0.03718394,0.034952580000000004,-0.0006034538853970001,-1.63991,-21336.709266851656,-1.55501,37306255.090474,37500000.0,50000000.0
revenant,gamefi,Revenant,0.6351375787377681,1304501.0,2537.0,1899083.0,736.84,0.635842,0.63239,0.00148218,0.23391,-1293.3283067871816,-0.09905000000000001,2060731.94040485,3000000.0,3000000.0
epiko,epiko,Epiko,0.011152110327842002,1259077.0,2556.0,3386770.0,257025.0,0.01391188,0.01079833,-0.0011353735571710002,-9.24008,-81237.7745763387,-6.0611,111529020.53107806,300000000.0,300000000.0
blackpool-token,bpt,BlackPool,0.08906461160510401,1245163.0,2566.0,4631839.0,20.54,0.09628,0.086646,0.00166523,1.90531,21853.0,1.78637,13978996.060749775,52000000.0,100000000.0
revolve-games,rpg,Revolve Games,0.017379875967348,1174086.0,2597.0,1652468.0,7861.65,0.01827908,0.01688403,-0.0007619533986150001,-4.19998,-46605.96423556749,-3.818,67497923.8543182,95000000.0,95000000.0
faraland,fara,FaraLand,0.025669867975879,1083867.0,2644.0,1832251.0,27811.0,0.026169130000000002,0.02532959,-0.000265200932239,-1.02256,-3105.6958901591133,-0.28572000000000003,42000000.0,71000000.0,100000000.0
chronicle,xnl,Chronicle,0.022384078794344002,1075474.0,2647.0,2238683.0,99845.0,0.02669771,0.01812412,0.00393994,21.36149,189293.0,21.36052,48040458.441968426,100000000.0,100000000.0
vigorus,vis,Vigorus,0.00016635320233500002,1045042.0,2663.0,1045042.0,0.696726,,,,,,,6282068748.38208,6282068748.38208,
meta-toy-dragonz-saga-fxerc20,fxmetod,Meta Toy DragonZ SAGA (FXERC20),0.0052875130383700005,1014982.0,2677.0,2643757.0,1.9,,,,,,,191958336.24732462,500000000.0,500000000.0
ebisusbay-fortune,frtn,Fortune Token,0.022700754392184,1012993.0,2678.0,22616340.0,15865.65,0.02398563,0.02265892,-0.000912184757054,-3.86307,-45104.13480914722,-4.26276,44623740.4637415,996281414.567182,999949559.0
nifty-league,nftl,Nifty League,0.0014751606068900002,997254.0,2687.0,1192347.0,478.05,0.00153812,0.00146357,-3.2728943856334e-05,-2.17051,-21825.475984668476,-2.14169,675641824.945835,807818347.400949,1000000000.0
decentral-games-old,dg,Decentral Games (Old),31.567465993093457,984866.0,2692.0,31536791.0,7.39,33.07,30.98,-1.196497224918488,-3.65187,-39390.82944938843,-3.8458,31229.102290982722,1000000.0,1000000.0
gamespad,gmpd,GamesPad,0.013953760500891001,889650.0,2746.0,6908227.0,177370.0,0.01417565,0.01388425,-0.000184095990797,-1.3021500000000001,-11105.717102685943,-1.23293,63705627.148576386,494680763.8813778,500000000.0
cryptozoon,zoon,CryptoZoon,0.0010752189971090001,875371.0,2756.0,1067494.0,58201.0,0.00107733,0.00105879,1.023e-05,0.961,6998.72,0.8059600000000001,816637619.9463553,995870194.456251,1000000000.0
binamon,bmon,Binamon,0.005133833889841,874007.0,2759.0,1174039.0,22018.0,0.0052213500000000005,0.0050687200000000005,-4.0363205115874e-05,-0.7800900000000001,-6670.372474865057,-0.75741,170194929.164554,228619895.806727,
forest-knight,knight,Forest Knight,0.042743417183736004,820045.0,2803.0,4277533.0,18816.53,0.0457037,0.04273809,-0.002917525428901,-6.38954,-55111.57630883122,-6.29734,19170977.585839,100000000.0,100000000.0
iqeon,iqn,IQeon,0.143007931841311,785380.0,2820.0,785380.0,1.44,,,,,,,5491860.1987553,5491860.1987553,
wanaka-farm,wana,Wanaka Farm,0.005071850410733001,779327.0,2828.0,2537965.0,73.81,0.00511179,0.0050146,8e-06,0.15795,1746.26,0.22458000000000003,153520264.82,499955560.82,
micropets,pets,MicroPets [OLD],8.495366066898561e-08,746043.0,2846.0,849537.0,1.037,8.525399999999999e-08,8.4817e-08,-2.7997692e-11,-0.03295,166370.0,28.70067,8781766181956.552,10000000000000.0,10000000000000.0
kleekai,klee,KleeKai,7.401053592386341e-12,740923.0,2851.0,740923.0,8985.17,7.735e-12,7.328e-12,-1.35575e-13,-1.79888,-9139.129638660816,-1.21845,1e+17,1e+17,
retrocraft,retro,RetroCraft,0.001678990504492,731788.0,2858.0,1680587.0,77913.0,0.00169396,0.0016116,3.57e-06,0.21295000000000003,3818.89,0.5246000000000001,435435736.74207777,1000000000.0,1000000000.0
galaxy-fight-club,gcoin,Galaxy Fight Club,0.009123169822818,726065.0,2860.0,1366345.0,12034.82,0.009747510000000001,0.00904711,-0.0005961046447340001,-6.13322,-47742.25171389931,-6.16979,79594052.22412547,149784050.0,150000000.0
dogemon-go,dogo,DogemonGo,6.568440143087234e-06,695980.0,2887.0,915326.0,214.44,7.339999999999999e-06,6.56e-06,-5.993795601569999e-07,-8.36209,-56679.55067303858,-7.53057,104930000000.0,138000000000.0,138000000000.0
token-in,tin,Token IN,0.07519590746435001,675873.0,2905.0,7511601.0,727756.0,0.077924,0.063329,-3.7461613314790006e-05,-0.04979,-342.59987280215137,-0.050660000000000004,8988163.925,99893748.0,100000000.0
cryptoblades,skill,CryptoBlades,0.6698029266652891,675859.0,2906.0,675859.0,348119.0,0.690356,0.666453,-0.014570728635162001,-2.12906,-8951.406432446325,-1.30714,1000000.0,1000000.0,
dinox,dnxc,DinoX,0.004128550369751001,660458.0,2916.0,660458.0,202945.0,0.00469763,0.0039955,-0.00046158216141300003,-10.05597,-67517.80080794543,-9.27474,160000000.0,160000000.0,
pancake-hunny,hunny,Hunny Finance,0.007770755103615001,588471.0,2978.0,777769.0,44.49,0.00792682,0.00761869,-2.3041829319743e-05,-0.29564,-1635.5950255091302,-0.27717,75661361.8418537,99999894.9085984,100000000.0
monsta-infinite,moni,Monsta Infinite,0.015936394034827002,587193.0,2980.0,4299950.0,281219.0,0.01656773,0.01557501,-0.000618179650331,-3.73419,-22687.24778598768,-3.71995,36870683.49184209,270000000.0,270000000.0
must,must,Must,5.577772267020363,582737.0,2984.0,5583194.0,905.96,5.85,5.55,-0.15751731982237802,-2.74646,-15902.838636915782,-2.6565000000000003,104373.326,1000000.0,1000000.0
waves-ducks,egg,Waves Ducks,6.317060240946273,548787.0,3010.0,6255505.0,236.87,6.96,5.49,-0.37947704982788705,-5.66677,-32629.27921476378,-5.61203,86782.3003619,989212.0,989212.0
dragon-crypto-aurum,dcau,Dragon Crypto Aurum,3.474168593883255,526014.0,3034.0,534429.0,957.03,3.63,3.42,-0.07046442356504701,-1.9879200000000001,-17779.288624608773,-3.2695,151702.77,154129.88,155000.0
gg-token,ggtk,GG,0.031261269864025006,495228.0,3059.0,1466877.0,146322.0,0.03222602,0.031188650000000002,-0.00046010556657400005,-1.45046,-5333.66646809387,-1.06554,15800000.0,46800000.0,46800000.0
metarun,mrun,Metarun,0.001346276597596,475024.0,3079.0,1347659.0,655.76,0.00138348,0.00132328,-7.375702548384e-06,-0.5448700000000001,-2207.1717942632968,-0.4625,352480897.5733,1000000000.0,1000000000.0
mist,mist,Mist,0.008206366943171001,462577.0,3092.0,8207968.0,39663.0,0.00866885,0.008155570000000001,-0.00033433855796000003,-3.91465,-19183.667024845432,-3.98199,56357088.21,1000000000.0,1000000000.0
kcal,kcal,KCAL,0.115650482313447,452283.0,3105.0,5798506.0,335966.0,0.11903499999999999,0.112102,-0.001702543424004,-1.45079,-5535.287967814424,-1.20906,3900000.0,50000000.0,50000000.0
gax-liquidity-token-reward,gltr,GAX Liquidity Token Reward,4.21796468636677e-06,440277.0,3121.0,4189972.0,2210.27,4.66e-06,4.15e-06,-2.55686802081e-07,-5.71539,-28304.90867047239,-6.04055,105078753401.044,1000000000000.0,1000000000000.0
cryptotanks,tank,CryptoTanks,0.004395282650535,407322.0,3159.0,440348.0,1273.63,0.00443418,0.00405677,0.00033098000000000003,8.14358,31492.0,8.37939,92500000.0,100000000.0,100000000.0
decentral-games-ice,ice,Decentral Games ICE,0.00177744467627,400205.0,3172.0,403118.0,1128.04,0.0018091700000000001,0.0016016,0.00015895000000000001,9.82095,34982.0,9.57823,225157403.609213,226796290.889,
nitro-league,nitro,Nitro League,0.0018642810268520002,376550.0,3198.0,1864281.0,17677.49,0.00199905,0.00183289,-7.1239787372212e-05,-3.68065,-14498.810743013339,-3.7076700000000002,201981344.0,1000000000.0,1000000000.0
kawaii-islands,kwt,Kawaii Islands,0.001184565311732,365408.0,3212.0,954120.0,14.65,0.00124529,0.00117429,-5.8158155418838004e-05,-4.6799,-17630.101013155363,-4.60271,308172178.0,804672178.00306,804672178.00306
crypto-raiders,raider,Crypto Raiders,0.011876581816813002,355646.0,3226.0,1182240.0,1841.85,0.01245692,0.011694640000000001,-0.00035842172066500005,-2.92948,-11812.45103828999,-3.21463,30082421.067008898,100000000.0,100000000.0
wizarre-scroll,scrl,Wizarre Scroll,7.818187036367965e-05,353107.0,3232.0,700033.0,112726.0,8.02e-05,7.784e-05,-1.8350886196389999e-06,-2.29337,-8288.145356917346,-2.29337,4516482347.61973,8953900000.0,10000000000.0
crabada,cra,Crabada,0.0008548109270410001,304158.0,3309.0,854416.0,91.24,0.00094019,0.00085162,-8.538079220901302e-05,-9.08121,-22631.428920896957,-6.9253800000000005,355983565.0,1000000000.0,1000000000.0
chain-of-legends,cleg,Chain of Legends,0.004044402155412,277740.0,3345.0,2750453.0,6073.09,0.0041278800000000004,0.0038911700000000002,-3.5766989325179006e-05,-0.8766100000000001,-1453.1946369057987,-0.5205000000000001,68333235.0,676702477.0,1000000000.0
lucha,lucha,Lucha,0.022309874367125,276155.0,3348.0,276155.0,656.56,0.02321425,0.02160024,-0.00046988244354200003,-2.06272,-5470.912809088768,-1.9426100000000002,12365470.0,12365470.0,100000000.0
bezoge-earth,bezoge,Bezoge Earth,6.32826836009593e-12,255031.0,3379.0,634770.0,10158.3,7.687e-12,6.206e-12,-1.210393e-12,-16.05581,-48183.28512281086,-15.89085,4.017689831836725e+16,1e+17,1e+17
cryptomeda,tech,Cryptomeda,0.000652629831222,217875.0,3444.0,651528.0,1122.72,0.00065244,0.00061269,3.677e-05,5.9705200000000005,11641.2,5.64467,333841081.439056,998311335.750006,1000000000.0
polkawar,pwar,PolkaWar,0.002884630393782,206728.0,3469.0,256537.0,18991.42,0.00299277,0.00287774,-7.1791481545082e-05,-2.4283200000000003,-4899.898675664968,-2.31533,71595848.0,88845848.0,100000000.0
snook,snk,Snook,0.007828038932675,202831.0,3476.0,299979.0,22998.0,0.00860958,0.00717459,8.941000000000001e-05,1.1553200000000001,1376.67,0.68337,26027079.02,38493055.41,40000000.0
gamyfi-token,gfx,GamyFi,0.06231694148827201,199414.0,3491.0,623169.0,18.44,0.062771,0.062060000000000004,0.00025737,0.41471,823.58,0.41471,3200000.0,10000000.0,10000000.0
ethermon,emon,Ethermon,0.0013367519243500001,196826.0,3501.0,535483.0,21046.0,0.00136961,0.00132925,4.24115e-07,0.031740000000000004,329.61,0.16774,147026673.0,400000000.0,
aavegotchi-kek,kek,Aavegotchi KEK,0.007401000403742,180853.0,3531.0,15148210.0,885.37,0.00824507,0.00735453,-0.000521453615383,-6.58197,-12730.795278178615,-6.57636,24567782.0340674,2057788854.18612,10000000000.0
medieval-empires,mee,Medieval Empires,0.021319513238216,0.0,,22187811.0,514610.0,0.02327742,0.02069228,-0.0012865511061460001,-5.69118,0.0,0.0,0.0,1041443471.23182,3000000000.0
